State,District,Irrigation_Type,Water_Availability,Groundwater_Level
Andhra Pradesh,Guntur,Sprinkler,Low,100.2
Andhra Pradesh,Guntur,Sprinkler,Medium,100.9
Andhra Pradesh,Guntur,Drip,High,85.3
Andhra Pradesh,Guntur,Drip,Medium,113.3
Andhra Pradesh,Guntur,Drip,High,108.7
Andhra Pradesh,Guntur,Sprinkler,Low,94.4
Andhra Pradesh,Guntur,Rainfed Only,High,95.5
Andhra Pradesh,Guntur,Drip,High,89.1
Andhra Pradesh,Guntur,Drip,Medium,83.5
Andhra Pradesh,Guntur,Rainfed Only,High,107.1
Andhra Pradesh,Guntur,Rainfed Only,Medium,109.0
Andhra Pradesh,Guntur,Rainfed Only,Medium,64.1
Andhra Pradesh,Guntur,Rainfed Only,Medium,100.0
Andhra Pradesh,Guntur,Rainfed Only,High,47.7
Andhra Pradesh,Guntur,Sprinkler,High,126.8
Andhra Pradesh,Guntur,Canal Flood,Low,132.8
Andhra Pradesh,Guntur,Drip,Medium,107.0
Andhra Pradesh,Guntur,Rainfed Only,Low,122.4
Andhra Pradesh,Guntur,Rainfed Only,High,42.9
Andhra Pradesh,Guntur,Sprinkler,High,172.5
Andhra Pradesh,Guntur,Canal Flood,Medium,72.4
Andhra Pradesh,Guntur,Sprinkler,Medium,92.0
Andhra Pradesh,Guntur,Sprinkler,Low,85.5
Andhra Pradesh,Guntur,Sprinkler,Low,75.7
Andhra Pradesh,Guntur,Sprinkler,High,94.2
Andhra Pradesh,Guntur,Canal Flood,Medium,98.9
Andhra Pradesh,Guntur,Canal Flood,Medium,92.6
Andhra Pradesh,Guntur,Sprinkler,Medium,111.4
Andhra Pradesh,Guntur,Canal Flood,Low,45.3
Andhra Pradesh,Guntur,Rainfed Only,High,110.0
Andhra Pradesh,Guntur,Canal Flood,Medium,100.1
Andhra Pradesh,Guntur,Drip,Low,63.7
Andhra Pradesh,Guntur,Sprinkler,Medium,125.1
Andhra Pradesh,Guntur,Canal Flood,Medium,110.6
Andhra Pradesh,Guntur,Canal Flood,High,119.2
Andhra Pradesh,Guntur,Canal Flood,High,119.2
Andhra Pradesh,Guntur,Drip,Low,95.6
Andhra Pradesh,Guntur,Canal Flood,Medium,74.7
Andhra Pradesh,Guntur,Sprinkler,Low,104.7
Andhra Pradesh,Guntur,Canal Flood,Low,48.1
Andhra Pradesh,Guntur,Drip,High,72.6
Andhra Pradesh,Guntur,Canal Flood,High,90.4
Andhra Pradesh,Guntur,Canal Flood,Low,65.6
Andhra Pradesh,Guntur,Rainfed Only,Medium,120.3
Andhra Pradesh,Guntur,Rainfed Only,Low,76.4
Andhra Pradesh,Guntur,Sprinkler,High,68.1
Andhra Pradesh,Guntur,Drip,Low,94.1
Andhra Pradesh,Guntur,Canal Flood,Low,77.2
Andhra Pradesh,Guntur,Sprinkler,Low,145.1
Andhra Pradesh,Guntur,Sprinkler,Medium,102.7
Andhra Pradesh,Guntur,Canal Flood,Medium,84.1
Andhra Pradesh,Guntur,Sprinkler,Medium,81.2
Andhra Pradesh,Guntur,Rainfed Only,High,142.7
Andhra Pradesh,Guntur,Sprinkler,Low,87.3
Andhra Pradesh,Guntur,Canal Flood,Medium,87.1
Andhra Pradesh,Guntur,Rainfed Only,Low,71.1
Andhra Pradesh,Guntur,Drip,Medium,84.3
Andhra Pradesh,Guntur,Drip,High,41.0
Andhra Pradesh,Guntur,Rainfed Only,Medium,139.5
Andhra Pradesh,Guntur,Rainfed Only,Low,71.7
Andhra Pradesh,Guntur,Rainfed Only,High,101.8
Andhra Pradesh,Guntur,Sprinkler,High,64.5
Andhra Pradesh,Guntur,Rainfed Only,Medium,36.2
Andhra Pradesh,Guntur,Rainfed Only,High,91.0
Andhra Pradesh,Guntur,Canal Flood,Medium,115.8
Andhra Pradesh,Guntur,Sprinkler,Low,79.7
Andhra Pradesh,Guntur,Rainfed Only,High,55.6
Andhra Pradesh,Guntur,Canal Flood,Low,101.6
Andhra Pradesh,Guntur,Sprinkler,High,51.8
Andhra Pradesh,Guntur,Canal Flood,High,121.8
Andhra Pradesh,Guntur,Canal Flood,Medium,86.4
Andhra Pradesh,Guntur,Rainfed Only,High,67.3
Andhra Pradesh,Guntur,Drip,Low,101.5
Andhra Pradesh,Guntur,Sprinkler,Medium,70.9
Andhra Pradesh,Guntur,Sprinkler,High,135.9
Andhra Pradesh,Guntur,Drip,Low,39.5
Andhra Pradesh,Guntur,Sprinkler,High,90.0
Andhra Pradesh,Guntur,Canal Flood,Medium,102.2
Andhra Pradesh,Guntur,Drip,High,68.6
Andhra Pradesh,Guntur,Canal Flood,Low,53.6
Andhra Pradesh,Guntur,Drip,Low,80.7
Andhra Pradesh,Guntur,Drip,Medium,122.2
Andhra Pradesh,Guntur,Drip,Low,77.5
Andhra Pradesh,Guntur,Drip,High,113.9
Andhra Pradesh,Guntur,Drip,High,25.0
Andhra Pradesh,Guntur,Canal Flood,Low,93.5
Andhra Pradesh,Guntur,Sprinkler,High,56.6
Andhra Pradesh,Guntur,Drip,High,133.0
Andhra Pradesh,Guntur,Drip,High,146.8
Andhra Pradesh,Guntur,Rainfed Only,Low,57.3
Andhra Pradesh,Guntur,Sprinkler,Low,63.1
Andhra Pradesh,Guntur,Rainfed Only,Low,94.2
Andhra Pradesh,Guntur,Sprinkler,Low,138.5
Andhra Pradesh,Guntur,Drip,High,80.1
Andhra Pradesh,Guntur,Sprinkler,Low,116.4
Andhra Pradesh,Guntur,Canal Flood,Low,58.4
Andhra Pradesh,Guntur,Sprinkler,High,133.1
Andhra Pradesh,Guntur,Sprinkler,High,102.4
Andhra Pradesh,Guntur,Drip,High,83.7
Andhra Pradesh,Guntur,Rainfed Only,Low,39.0
Andhra Pradesh,Guntur,Sprinkler,High,73.6
Andhra Pradesh,Guntur,Canal Flood,Medium,124.0
Andhra Pradesh,Visakhapatnam,Drip,Medium,135.4
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,54.7
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,116.2
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,145.6
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,75.2
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,99.2
Andhra Pradesh,Visakhapatnam,Canal Flood,High,145.0
Andhra Pradesh,Visakhapatnam,Drip,Low,60.3
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,102.2
Andhra Pradesh,Visakhapatnam,Drip,High,101.1
Andhra Pradesh,Visakhapatnam,Sprinkler,High,102.0
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,93.9
Andhra Pradesh,Visakhapatnam,Canal Flood,High,78.2
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,96.5
Andhra Pradesh,Visakhapatnam,Canal Flood,High,48.5
Andhra Pradesh,Visakhapatnam,Sprinkler,High,68.0
Andhra Pradesh,Visakhapatnam,Sprinkler,High,99.3
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,41.9
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,119.2
Andhra Pradesh,Visakhapatnam,Drip,Medium,27.6
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,59.5
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,94.9
Andhra Pradesh,Visakhapatnam,Sprinkler,High,114.6
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,101.9
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,108.4
Andhra Pradesh,Visakhapatnam,Canal Flood,High,87.9
Andhra Pradesh,Visakhapatnam,Sprinkler,High,27.3
Andhra Pradesh,Visakhapatnam,Drip,Medium,39.8
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,56.5
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,47.1
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,85.3
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,143.4
Andhra Pradesh,Visakhapatnam,Drip,High,97.3
Andhra Pradesh,Visakhapatnam,Drip,High,126.8
Andhra Pradesh,Visakhapatnam,Sprinkler,High,77.0
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,99.1
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,150.8
Andhra Pradesh,Visakhapatnam,Drip,Low,97.1
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,44.9
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,42.2
Andhra Pradesh,Visakhapatnam,Drip,Medium,71.0
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,19.8
Andhra Pradesh,Visakhapatnam,Canal Flood,High,107.1
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,144.8
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,77.4
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,68.7
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,69.7
Andhra Pradesh,Visakhapatnam,Canal Flood,High,143.0
Andhra Pradesh,Visakhapatnam,Sprinkler,High,78.8
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,99.4
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,141.4
Andhra Pradesh,Visakhapatnam,Drip,Medium,119.1
Andhra Pradesh,Visakhapatnam,Drip,Medium,152.3
Andhra Pradesh,Visakhapatnam,Sprinkler,High,93.8
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,120.2
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,103.8
Andhra Pradesh,Visakhapatnam,Drip,High,84.0
Andhra Pradesh,Visakhapatnam,Drip,Low,83.2
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,36.4
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,74.0
Andhra Pradesh,Visakhapatnam,Canal Flood,High,72.2
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,125.7
Andhra Pradesh,Visakhapatnam,Canal Flood,High,63.3
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,89.3
Andhra Pradesh,Visakhapatnam,Drip,Low,25.5
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,83.4
Andhra Pradesh,Visakhapatnam,Sprinkler,High,39.7
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,76.5
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,60.0
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,64.4
Andhra Pradesh,Visakhapatnam,Drip,Medium,73.3
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,65.6
Andhra Pradesh,Visakhapatnam,Drip,Low,146.8
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,95.4
Andhra Pradesh,Visakhapatnam,Drip,Medium,115.9
Andhra Pradesh,Visakhapatnam,Canal Flood,High,121.4
Andhra Pradesh,Visakhapatnam,Sprinkler,High,92.8
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,84.3
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,69.1
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,116.3
Andhra Pradesh,Visakhapatnam,Drip,Low,79.2
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,54.6
Andhra Pradesh,Visakhapatnam,Sprinkler,High,41.3
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,76.9
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,87.8
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,131.6
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,83.2
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,78.3
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,84.7
Andhra Pradesh,Visakhapatnam,Drip,Low,36.3
Andhra Pradesh,Visakhapatnam,Sprinkler,High,79.2
Andhra Pradesh,Visakhapatnam,Canal Flood,High,68.2
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,47.8
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,94.0
Andhra Pradesh,Visakhapatnam,Drip,High,63.8
Andhra Pradesh,Visakhapatnam,Sprinkler,High,113.6
Andhra Pradesh,Visakhapatnam,Canal Flood,High,144.8
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,70.4
Andhra Pradesh,Visakhapatnam,Drip,Low,52.0
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,96.6
Andhra Pradesh,Visakhapatnam,Sprinkler,High,104.6
Andhra Pradesh,Visakhapatnam,Canal Flood,High,132.5
Andhra Pradesh,Visakhapatnam,Sprinkler,High,78.9
Andhra Pradesh,Visakhapatnam,Canal Flood,High,60.4
Andhra Pradesh,Visakhapatnam,Drip,High,105.1
Andhra Pradesh,Visakhapatnam,Sprinkler,High,78.4
Andhra Pradesh,Visakhapatnam,Drip,Low,85.3
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,84.3
Andhra Pradesh,Visakhapatnam,Drip,High,110.1
Andhra Pradesh,Visakhapatnam,Drip,High,96.1
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,104.0
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,106.5
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,56.6
Andhra Pradesh,Visakhapatnam,Drip,High,72.1
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,72.9
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,57.4
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,123.1
Andhra Pradesh,Visakhapatnam,Canal Flood,High,122.0
Andhra Pradesh,Visakhapatnam,Drip,Medium,80.0
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,49.9
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,73.4
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,87.0
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,82.6
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,113.0
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,75.1
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,143.1
Andhra Pradesh,Visakhapatnam,Canal Flood,High,82.1
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,5.0
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,72.4
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,100.7
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,50.7
Andhra Pradesh,Visakhapatnam,Sprinkler,High,44.3
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,143.7
Andhra Pradesh,Visakhapatnam,Drip,Low,71.3
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,138.3
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,90.9
Andhra Pradesh,Visakhapatnam,Drip,Low,92.2
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,37.0
Andhra Pradesh,Visakhapatnam,Sprinkler,High,100.8
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,117.7
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,53.6
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,110.8
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,62.9
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,125.4
Andhra Pradesh,Visakhapatnam,Canal Flood,High,91.8
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,88.7
Andhra Pradesh,Visakhapatnam,Drip,High,43.5
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,112.3
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,87.6
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,60.2
Andhra Pradesh,Visakhapatnam,Drip,Medium,114.4
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,113.8
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,95.4
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,85.2
Andhra Pradesh,Visakhapatnam,Canal Flood,High,26.2
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,106.7
Andhra Pradesh,Visakhapatnam,Canal Flood,High,82.0
Andhra Pradesh,Visakhapatnam,Sprinkler,Low,78.8
Andhra Pradesh,Visakhapatnam,Sprinkler,High,75.5
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,112.7
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,65.8
Andhra Pradesh,Visakhapatnam,Canal Flood,High,82.9
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,31.0
Andhra Pradesh,Visakhapatnam,Sprinkler,High,68.6
Andhra Pradesh,Visakhapatnam,Canal Flood,High,105.9
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,103.3
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,90.2
Andhra Pradesh,Visakhapatnam,Drip,Low,58.4
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,96.7
Andhra Pradesh,Visakhapatnam,Sprinkler,High,81.5
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,104.8
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,59.8
Andhra Pradesh,Visakhapatnam,Canal Flood,High,97.6
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,86.1
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,93.3
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,120.0
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,14.4
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,151.5
Andhra Pradesh,Visakhapatnam,Drip,Low,104.1
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,123.0
Andhra Pradesh,Visakhapatnam,Sprinkler,Medium,33.7
Andhra Pradesh,Visakhapatnam,Drip,Medium,72.5
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,110.6
Andhra Pradesh,Visakhapatnam,Drip,High,76.6
Andhra Pradesh,Visakhapatnam,Rainfed Only,High,66.9
Andhra Pradesh,Visakhapatnam,Drip,Low,91.9
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,107.7
Andhra Pradesh,Visakhapatnam,Drip,Medium,78.0
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,86.5
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,107.1
Andhra Pradesh,Visakhapatnam,Drip,Low,100.5
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,103.7
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,25.4
Andhra Pradesh,Visakhapatnam,Drip,High,110.0
Andhra Pradesh,Visakhapatnam,Canal Flood,Low,114.4
Andhra Pradesh,Visakhapatnam,Rainfed Only,Low,29.1
Andhra Pradesh,Visakhapatnam,Drip,High,33.5
Andhra Pradesh,Visakhapatnam,Canal Flood,Medium,14.3
Andhra Pradesh,Visakhapatnam,Rainfed Only,Medium,42.5
Andhra Pradesh,Visakhapatnam,Canal Flood,High,37.5
Andhra Pradesh,Kurnool,Sprinkler,High,112.8
Andhra Pradesh,Kurnool,Sprinkler,Medium,154.6
Andhra Pradesh,Kurnool,Rainfed Only,Low,94.2
Andhra Pradesh,Kurnool,Sprinkler,Medium,57.3
Andhra Pradesh,Kurnool,Sprinkler,Low,76.4
Andhra Pradesh,Kurnool,Sprinkler,Medium,66.8
Andhra Pradesh,Kurnool,Sprinkler,High,31.3
Andhra Pradesh,Kurnool,Rainfed Only,Medium,131.5
Andhra Pradesh,Kurnool,Canal Flood,High,69.5
Andhra Pradesh,Kurnool,Rainfed Only,High,120.4
Andhra Pradesh,Kurnool,Rainfed Only,Low,100.8
Andhra Pradesh,Kurnool,Sprinkler,Medium,80.5
Andhra Pradesh,Kurnool,Rainfed Only,Low,110.9
Andhra Pradesh,Kurnool,Sprinkler,Medium,148.5
Andhra Pradesh,Kurnool,Drip,Medium,72.6
Andhra Pradesh,Kurnool,Rainfed Only,Low,70.3
Andhra Pradesh,Kurnool,Drip,Low,88.2
Andhra Pradesh,Kurnool,Sprinkler,Medium,104.8
Andhra Pradesh,Kurnool,Rainfed Only,Medium,116.6
Andhra Pradesh,Kurnool,Canal Flood,High,69.6
Andhra Pradesh,Kurnool,Sprinkler,Medium,60.5
Andhra Pradesh,Kurnool,Sprinkler,Medium,88.5
Andhra Pradesh,Kurnool,Sprinkler,High,5.0
Andhra Pradesh,Kurnool,Drip,Medium,61.0
Andhra Pradesh,Kurnool,Canal Flood,Medium,99.4
Andhra Pradesh,Kurnool,Canal Flood,High,53.7
Andhra Pradesh,Kurnool,Drip,Low,77.3
Andhra Pradesh,Kurnool,Canal Flood,High,94.9
Andhra Pradesh,Kurnool,Sprinkler,High,110.9
Andhra Pradesh,Kurnool,Sprinkler,High,86.3
Andhra Pradesh,Kurnool,Sprinkler,Low,109.0
Andhra Pradesh,Kurnool,Canal Flood,High,122.9
Andhra Pradesh,Kurnool,Canal Flood,Medium,83.7
Andhra Pradesh,Kurnool,Rainfed Only,Medium,13.5
Andhra Pradesh,Kurnool,Sprinkler,Medium,67.0
Andhra Pradesh,Kurnool,Drip,Medium,73.3
Andhra Pradesh,Kurnool,Drip,High,64.8
Andhra Pradesh,Kurnool,Sprinkler,Low,76.6
Andhra Pradesh,Kurnool,Canal Flood,Medium,98.0
Andhra Pradesh,Kurnool,Sprinkler,Medium,131.6
Andhra Pradesh,Kurnool,Drip,Medium,84.0
Andhra Pradesh,Kurnool,Drip,Low,71.2
Andhra Pradesh,Kurnool,Rainfed Only,Medium,39.3
Andhra Pradesh,Kurnool,Canal Flood,High,75.6
Andhra Pradesh,Kurnool,Drip,Low,104.8
Andhra Pradesh,Kurnool,Rainfed Only,High,131.2
Andhra Pradesh,Kurnool,Drip,Medium,62.7
Andhra Pradesh,Kurnool,Sprinkler,High,132.5
Andhra Pradesh,Kurnool,Sprinkler,Medium,99.3
Andhra Pradesh,Kurnool,Rainfed Only,Low,114.3
Andhra Pradesh,Kurnool,Canal Flood,High,78.5
Andhra Pradesh,Kurnool,Canal Flood,Medium,44.8
Andhra Pradesh,Kurnool,Canal Flood,Low,72.1
Andhra Pradesh,Kurnool,Drip,Low,95.2
Andhra Pradesh,Kurnool,Sprinkler,Low,51.2
Andhra Pradesh,Kurnool,Drip,Medium,48.7
Andhra Pradesh,Kurnool,Drip,Low,26.1
Andhra Pradesh,Kurnool,Canal Flood,Medium,115.2
Andhra Pradesh,Kurnool,Sprinkler,Low,39.6
Andhra Pradesh,Kurnool,Drip,Medium,77.9
Andhra Pradesh,Kurnool,Canal Flood,High,88.9
Andhra Pradesh,Kurnool,Rainfed Only,Medium,80.6
Andhra Pradesh,Kurnool,Sprinkler,Low,109.3
Andhra Pradesh,Kurnool,Sprinkler,Low,67.2
Andhra Pradesh,Kurnool,Rainfed Only,Low,115.8
Andhra Pradesh,Kurnool,Sprinkler,Low,99.2
Andhra Pradesh,Kurnool,Rainfed Only,High,104.3
Andhra Pradesh,Kurnool,Rainfed Only,Low,146.6
Andhra Pradesh,Kurnool,Sprinkler,High,115.6
Andhra Pradesh,Kurnool,Canal Flood,Medium,128.2
Andhra Pradesh,Kurnool,Drip,Low,40.5
Andhra Pradesh,Kurnool,Sprinkler,High,94.0
Andhra Pradesh,Kurnool,Sprinkler,Low,106.3
Andhra Pradesh,Kurnool,Canal Flood,Low,40.2
Andhra Pradesh,Kurnool,Drip,High,95.4
Andhra Pradesh,Kurnool,Rainfed Only,Medium,96.1
Andhra Pradesh,Kurnool,Drip,Low,79.9
Andhra Pradesh,Kurnool,Sprinkler,Medium,98.1
Andhra Pradesh,Kurnool,Canal Flood,Low,47.6
Andhra Pradesh,Kurnool,Sprinkler,High,70.1
Andhra Pradesh,Kurnool,Drip,Low,104.4
Andhra Pradesh,Kurnool,Sprinkler,High,20.3
Andhra Pradesh,Kurnool,Drip,High,166.8
Andhra Pradesh,Kurnool,Sprinkler,High,98.0
Andhra Pradesh,Kurnool,Sprinkler,High,38.2
Andhra Pradesh,Kurnool,Drip,High,58.3
Andhra Pradesh,Kurnool,Canal Flood,Medium,100.2
Andhra Pradesh,Kurnool,Canal Flood,Medium,101.5
Andhra Pradesh,Kurnool,Sprinkler,Low,57.9
Andhra Pradesh,Kurnool,Canal Flood,Low,92.9
Andhra Pradesh,Kurnool,Canal Flood,High,102.1
Andhra Pradesh,Kurnool,Rainfed Only,High,96.0
Andhra Pradesh,Kurnool,Rainfed Only,Medium,61.3
Andhra Pradesh,Kurnool,Canal Flood,High,63.5
Andhra Pradesh,Kurnool,Sprinkler,High,62.9
Andhra Pradesh,Kurnool,Drip,Medium,46.0
Andhra Pradesh,Kurnool,Rainfed Only,High,60.6
Andhra Pradesh,Kurnool,Drip,Medium,38.1
Andhra Pradesh,Kurnool,Canal Flood,High,80.7
Andhra Pradesh,Kurnool,Drip,Low,73.0
Andhra Pradesh,Kurnool,Drip,High,85.2
Andhra Pradesh,Kurnool,Rainfed Only,Low,103.0
Andhra Pradesh,Kurnool,Rainfed Only,Medium,89.6
Andhra Pradesh,Kurnool,Rainfed Only,Low,89.2
Andhra Pradesh,Kurnool,Sprinkler,Medium,57.2
Andhra Pradesh,Kurnool,Drip,Medium,100.8
Andhra Pradesh,Kurnool,Drip,Low,57.0
Andhra Pradesh,Kurnool,Canal Flood,Medium,60.1
Andhra Pradesh,Kurnool,Drip,High,129.8
Andhra Pradesh,Kurnool,Sprinkler,High,86.8
Andhra Pradesh,Kurnool,Sprinkler,High,82.4
Andhra Pradesh,Kurnool,Drip,Low,126.3
Andhra Pradesh,Kurnool,Sprinkler,Low,95.3
Andhra Pradesh,Kurnool,Rainfed Only,Medium,83.2
Andhra Pradesh,Kurnool,Drip,Medium,77.4
Andhra Pradesh,Kurnool,Canal Flood,Medium,82.1
Andhra Pradesh,Kurnool,Sprinkler,Low,88.6
Andhra Pradesh,Kurnool,Canal Flood,Low,30.1
Andhra Pradesh,Kurnool,Canal Flood,High,78.9
Andhra Pradesh,Kurnool,Drip,Medium,104.6
Andhra Pradesh,Kurnool,Sprinkler,Medium,33.8
Andhra Pradesh,Kurnool,Canal Flood,Medium,71.8
Andhra Pradesh,Kurnool,Drip,High,42.1
Andhra Pradesh,Kurnool,Rainfed Only,Low,102.8
Andhra Pradesh,Kurnool,Rainfed Only,Low,112.6
Andhra Pradesh,Kurnool,Drip,Low,96.5
Andhra Pradesh,Kurnool,Sprinkler,Low,107.2
Andhra Pradesh,Kurnool,Canal Flood,Low,110.3
Andhra Pradesh,Kurnool,Drip,Low,64.5
Andhra Pradesh,Kurnool,Canal Flood,Medium,56.3
Andhra Pradesh,Kurnool,Canal Flood,High,70.9
Andhra Pradesh,Kurnool,Drip,Low,62.2
Andhra Pradesh,Kurnool,Sprinkler,High,83.6
Andhra Pradesh,Kurnool,Rainfed Only,High,58.6
Andhra Pradesh,Kurnool,Sprinkler,Medium,101.4
Andhra Pradesh,Kurnool,Drip,Low,74.1
Andhra Pradesh,Kurnool,Canal Flood,Medium,141.9
Andhra Pradesh,Kurnool,Canal Flood,Medium,14.0
Andhra Pradesh,Kurnool,Canal Flood,High,67.3
Andhra Pradesh,Kurnool,Canal Flood,Low,96.5
Andhra Pradesh,Kurnool,Rainfed Only,Medium,63.8
Andhra Pradesh,Kurnool,Sprinkler,Medium,133.1
Andhra Pradesh,Kurnool,Rainfed Only,High,40.6
Andhra Pradesh,Kurnool,Drip,Medium,88.5
Andhra Pradesh,Kurnool,Canal Flood,Low,78.1
Andhra Pradesh,Kurnool,Sprinkler,High,86.2
Andhra Pradesh,Kurnool,Sprinkler,Medium,137.5
Andhra Pradesh,Kurnool,Drip,Medium,70.8
Andhra Pradesh,Kurnool,Canal Flood,Low,75.4
Andhra Pradesh,Kurnool,Rainfed Only,High,52.4
Andhra Pradesh,Kurnool,Drip,High,61.7
Andhra Pradesh,Kurnool,Drip,Medium,133.4
Andhra Pradesh,Kurnool,Sprinkler,Medium,60.6
