State,District,Temperature,Humidity,Wind_Speed,Solar_Radiation,Sunshine_Hours
Andhra Pradesh,Guntur,18.4,86.7,19.0,15.7,7.2
Andhra Pradesh,Guntur,21.4,77.4,11.1,16.8,7.9
Andhra Pradesh,Guntur,22.4,78.7,10.5,19.2,8.7
Andhra Pradesh,Guntur,21.7,53.2,17.4,19.7,7.4
Andhra Pradesh,Guntur,34.6,91.1,15.3,15.7,9.6
Andhra Pradesh,Guntur,13.1,71.4,11.1,17.2,7.8
Andhra Pradesh,Guntur,25.1,77.9,12.3,19.2,8.8
Andhra Pradesh,Guntur,26.4,71.4,9.9,13.2,8.5
Andhra Pradesh,Guntur,26.9,68.0,13.6,25.3,10.5
Andhra Pradesh,Guntur,20.0,69.1,13.9,15.1,4.3
Andhra Pradesh,Guntur,15.3,67.2,10.3,16.7,7.6
Andhra Pradesh,Guntur,21.9,62.4,7.7,21.6,9.1
Andhra Pradesh,Guntur,18.9,66.2,14.9,24.2,6.8
Andhra Pradesh,Guntur,21.5,84.8,15.1,15.4,4.9
Andhra Pradesh,Guntur,20.6,60.3,13.9,22.9,7.9
Andhra Pradesh,Guntur,18.0,57.3,14.5,23.3,9.2
Andhra Pradesh,Guntur,20.5,69.1,14.9,20.0,6.6
Andhra Pradesh,Guntur,17.8,77.2,11.6,17.8,8.2
Andhra Pradesh,Guntur,18.4,64.2,12.6,18.1,9.6
Andhra Pradesh,Guntur,24.7,71.3,16.7,20.3,9.1
Andhra Pradesh,Guntur,17.0,63.7,9.6,22.0,5.2
Andhra Pradesh,Guntur,23.6,65.1,12.9,19.9,8.3
Andhra Pradesh,Guntur,33.2,90.2,15.0,18.6,7.8
Andhra Pradesh,Guntur,20.0,62.6,6.6,19.1,7.9
Andhra Pradesh,Guntur,25.1,71.1,10.4,18.0,8.9
Andhra Pradesh,Guntur,13.5,64.9,12.6,18.4,5.2
Andhra Pradesh,Guntur,26.7,81.6,9.5,7.2,10.5
Andhra Pradesh,Guntur,19.9,60.3,12.2,21.3,6.6
Andhra Pradesh,Guntur,22.7,68.8,10.4,13.5,9.5
Andhra Pradesh,Guntur,24.8,62.3,13.7,16.5,7.4
Andhra Pradesh,Guntur,25.0,74.6,11.3,23.3,7.5
Andhra Pradesh,Guntur,19.4,86.8,9.1,21.6,9.6
Andhra Pradesh,Guntur,13.5,86.4,17.6,18.1,7.9
Andhra Pradesh,Guntur,18.3,61.7,9.1,26.8,7.2
Andhra Pradesh,Guntur,15.1,80.4,14.5,21.5,6.5
Andhra Pradesh,Guntur,20.0,90.7,13.7,17.9,8.6
Andhra Pradesh,Guntur,26.2,88.1,12.7,22.9,8.3
Andhra Pradesh,Guntur,18.4,56.3,14.4,22.8,3.9
Andhra Pradesh,Guntur,24.6,69.2,13.8,18.1,9.7
Andhra Pradesh,Guntur,27.2,56.1,9.6,20.2,6.6
Andhra Pradesh,Guntur,27.4,59.9,15.7,10.3,6.9
Andhra Pradesh,Guntur,28.9,69.4,12.6,23.1,8.3
Andhra Pradesh,Guntur,21.4,83.2,12.9,22.2,8.9
Andhra Pradesh,Guntur,10.0,62.8,10.7,22.6,10.1
Andhra Pradesh,Guntur,12.7,65.8,15.8,13.0,8.1
Andhra Pradesh,Guntur,24.3,75.4,9.1,19.8,5.7
Andhra Pradesh,Guntur,27.5,59.4,12.6,28.4,9.2
Andhra Pradesh,Guntur,13.2,67.0,12.7,19.2,8.1
Andhra Pradesh,Guntur,25.1,88.3,11.1,23.0,7.2
Andhra Pradesh,Guntur,29.8,73.9,12.6,19.0,6.2
Andhra Pradesh,Guntur,26.3,61.8,6.9,16.2,7.7
Andhra Pradesh,Guntur,15.9,61.9,6.8,16.7,10.1
Andhra Pradesh,Guntur,18.8,68.9,19.2,21.3,7.9
Andhra Pradesh,Guntur,17.2,72.3,17.7,15.2,7.2
Andhra Pradesh,Guntur,16.1,86.2,9.0,17.2,5.8
Andhra Pradesh,Guntur,15.1,70.9,11.4,21.4,8.4
Andhra Pradesh,Guntur,13.6,73.0,9.8,20.6,8.0
Andhra Pradesh,Guntur,20.7,83.2,8.2,15.5,7.9
Andhra Pradesh,Guntur,32.6,60.6,12.3,24.8,8.9
Andhra Pradesh,Guntur,25.1,62.8,12.4,20.1,9.1
Andhra Pradesh,Guntur,21.3,83.6,12.3,20.6,7.3
Andhra Pradesh,Guntur,21.1,69.3,12.6,13.5,7.1
Andhra Pradesh,Guntur,30.4,51.9,11.8,17.8,8.0
Andhra Pradesh,Guntur,24.6,71.5,6.5,11.9,3.5
Andhra Pradesh,Guntur,21.3,53.6,5.5,16.3,6.5
Andhra Pradesh,Guntur,21.6,70.1,12.7,23.3,7.1
Andhra Pradesh,Guntur,25.7,66.5,11.3,17.7,7.4
Andhra Pradesh,Guntur,25.3,76.4,14.3,21.2,5.8
Andhra Pradesh,Guntur,35.8,56.7,12.9,32.0,8.8
Andhra Pradesh,Guntur,18.5,82.2,13.1,16.7,7.8
Andhra Pradesh,Guntur,20.2,67.9,12.6,22.8,8.9
Andhra Pradesh,Guntur,18.4,73.6,11.7,23.1,6.0
Andhra Pradesh,Guntur,21.9,51.7,14.6,27.2,9.8
Andhra Pradesh,Guntur,26.2,75.7,18.7,17.8,7.1
Andhra Pradesh,Guntur,29.1,68.6,9.7,13.9,6.2
Andhra Pradesh,Guntur,30.8,69.0,10.2,19.6,8.0
Andhra Pradesh,Guntur,12.7,61.1,8.0,25.9,7.3
Andhra Pradesh,Guntur,21.1,68.2,9.1,22.1,10.3
Andhra Pradesh,Guntur,18.9,78.9,12.2,16.9,8.9
Andhra Pradesh,Guntur,13.9,55.8,17.8,18.4,9.3
Andhra Pradesh,Guntur,21.4,44.6,14.5,21.5,6.4
Andhra Pradesh,Guntur,27.5,79.4,10.2,24.3,7.8
Andhra Pradesh,Guntur,22.3,62.6,9.8,25.7,8.1
Andhra Pradesh,Guntur,26.7,65.2,14.0,18.6,8.5
Andhra Pradesh,Guntur,15.0,56.1,9.2,20.0,4.2
Andhra Pradesh,Guntur,24.3,76.1,7.3,18.4,10.3
Andhra Pradesh,Guntur,19.8,59.9,11.4,24.7,5.8
Andhra Pradesh,Guntur,24.8,74.2,12.5,18.5,8.9
Andhra Pradesh,Guntur,16.3,74.0,7.8,23.9,8.6
Andhra Pradesh,Guntur,19.9,67.7,13.9,14.6,7.1
Andhra Pradesh,Guntur,22.0,52.9,15.2,28.3,11.1
Andhra Pradesh,Guntur,12.2,81.6,10.6,19.6,6.0
Andhra Pradesh,Guntur,25.0,45.0,8.9,11.0,6.6
Andhra Pradesh,Guntur,20.4,54.3,14.1,21.7,8.8
Andhra Pradesh,Guntur,29.0,67.3,13.2,15.9,7.6
Andhra Pradesh,Guntur,22.6,85.3,14.1,22.2,7.0
Andhra Pradesh,Guntur,10.0,70.2,11.1,15.6,8.6
Andhra Pradesh,Guntur,26.9,59.9,12.6,19.6,9.2
Andhra Pradesh,Guntur,24.2,77.1,11.4,21.7,8.8
Andhra Pradesh,Guntur,33.6,64.6,11.4,17.0,6.8
Andhra Pradesh,Guntur,28.9,61.7,13.7,24.0,9.3
Andhra Pradesh,Guntur,29.3,74.7,13.6,17.7,4.5
Andhra Pradesh,Guntur,19.0,71.6,15.5,26.0,7.5
Andhra Pradesh,Guntur,27.6,71.7,13.1,18.8,6.8
Andhra Pradesh,Guntur,19.1,64.5,10.5,23.4,9.4
Andhra Pradesh,Guntur,18.2,61.1,11.9,16.5,6.0
Andhra Pradesh,Guntur,20.3,72.4,13.2,18.7,6.7
Andhra Pradesh,Guntur,25.0,73.9,13.0,17.7,9.5
Andhra Pradesh,Guntur,15.4,64.4,9.5,20.0,6.5
Andhra Pradesh,Guntur,22.5,75.2,16.3,20.9,7.8
Andhra Pradesh,Guntur,24.2,47.2,12.7,15.6,6.5
Andhra Pradesh,Guntur,21.4,79.5,7.2,21.0,7.7
Andhra Pradesh,Guntur,24.2,92.4,17.2,21.2,8.3
Andhra Pradesh,Guntur,21.8,77.6,12.6,21.7,6.5
Andhra Pradesh,Guntur,23.2,83.6,14.2,20.5,3.1
Andhra Pradesh,Guntur,23.9,69.1,9.3,19.7,7.4
Andhra Pradesh,Guntur,22.0,77.4,11.9,19.0,7.0
Andhra Pradesh,Guntur,23.2,75.4,16.4,22.1,9.1
Andhra Pradesh,Guntur,26.2,71.5,10.3,21.6,9.8
Andhra Pradesh,Guntur,27.4,82.8,7.0,12.1,6.8
Andhra Pradesh,Guntur,24.4,66.3,11.9,14.1,6.6
Andhra Pradesh,Guntur,17.6,61.4,10.3,15.6,3.9
Andhra Pradesh,Guntur,29.1,68.8,10.4,19.4,8.0
Andhra Pradesh,Guntur,22.6,62.6,15.5,17.6,7.2
Andhra Pradesh,Guntur,30.6,90.6,15.9,17.3,6.9
Andhra Pradesh,Guntur,18.1,67.6,14.1,12.5,5.9
Andhra Pradesh,Guntur,22.5,69.0,11.2,14.4,6.6
Andhra Pradesh,Guntur,19.6,56.7,10.0,19.2,8.2
Andhra Pradesh,Guntur,26.6,59.5,11.4,19.0,7.2
Andhra Pradesh,Guntur,20.7,58.3,13.9,18.7,7.5
Andhra Pradesh,Guntur,22.4,63.9,14.8,18.2,7.8
Andhra Pradesh,Guntur,22.5,72.6,15.7,17.1,7.5
Andhra Pradesh,Guntur,21.8,67.1,14.0,15.3,9.6
Andhra Pradesh,Guntur,29.2,63.7,12.2,12.8,6.5
Andhra Pradesh,Guntur,33.6,76.0,14.6,18.0,7.3
Andhra Pradesh,Guntur,21.7,56.0,12.9,23.0,10.1
Andhra Pradesh,Guntur,23.2,68.7,12.1,21.5,8.7
Andhra Pradesh,Guntur,27.3,48.8,15.7,15.2,6.0
Andhra Pradesh,Guntur,20.9,75.0,8.6,17.6,7.9
Andhra Pradesh,Guntur,24.4,74.6,15.3,24.6,7.7
Andhra Pradesh,Guntur,21.7,62.1,10.8,14.5,9.6
Andhra Pradesh,Guntur,21.7,77.4,20.5,28.9,9.2
Andhra Pradesh,Guntur,20.1,78.0,12.5,16.2,6.1
Andhra Pradesh,Guntur,26.3,77.4,16.2,19.1,6.8
Andhra Pradesh,Guntur,16.6,53.4,10.0,17.4,5.8
Andhra Pradesh,Guntur,19.4,89.0,10.4,12.6,7.7
Andhra Pradesh,Guntur,25.2,61.1,14.8,27.2,7.2
Andhra Pradesh,Guntur,25.7,79.2,13.7,23.6,8.3
Andhra Pradesh,Guntur,17.3,47.6,13.1,19.1,5.1
Andhra Pradesh,Guntur,20.9,68.7,13.4,24.5,6.3
Andhra Pradesh,Guntur,11.7,66.0,14.9,25.4,6.6
Andhra Pradesh,Guntur,24.9,59.0,12.5,8.6,7.0
Andhra Pradesh,Guntur,23.6,65.4,8.3,20.3,10.2
Andhra Pradesh,Guntur,17.8,62.9,11.8,26.7,5.5
Andhra Pradesh,Guntur,18.2,76.8,8.8,16.6,10.2
Andhra Pradesh,Guntur,30.7,75.9,13.5,17.7,7.5
Andhra Pradesh,Guntur,18.2,85.2,12.9,19.4,7.6
Andhra Pradesh,Guntur,18.8,75.1,11.8,31.6,6.8
Andhra Pradesh,Guntur,26.2,88.5,4.1,18.3,9.8
Andhra Pradesh,Guntur,10.8,81.9,13.5,26.2,7.1
Andhra Pradesh,Guntur,23.3,58.3,11.8,16.9,6.6
Andhra Pradesh,Guntur,22.7,62.2,5.8,21.0,7.8
Andhra Pradesh,Guntur,25.7,69.9,9.3,26.1,7.0
Andhra Pradesh,Guntur,17.2,84.5,17.6,8.9,6.1
Andhra Pradesh,Guntur,21.1,72.8,14.5,30.1,5.9
Andhra Pradesh,Guntur,22.8,55.3,13.2,26.6,3.3
Andhra Pradesh,Guntur,14.8,77.8,14.9,16.7,8.7
Andhra Pradesh,Guntur,28.5,75.5,16.9,21.3,7.1
Andhra Pradesh,Guntur,23.4,78.4,7.7,21.1,7.3
Andhra Pradesh,Guntur,19.3,58.6,6.9,17.9,6.6
Andhra Pradesh,Guntur,26.7,81.3,9.9,16.6,6.7
Andhra Pradesh,Visakhapatnam,27.6,63.3,18.4,20.5,8.2
Andhra Pradesh,Visakhapatnam,19.6,86.2,13.8,18.1,5.5
Andhra Pradesh,Visakhapatnam,25.4,63.6,12.0,16.3,6.1
Andhra Pradesh,Visakhapatnam,18.9,69.4,8.9,19.0,6.4
Andhra Pradesh,Visakhapatnam,21.4,79.2,13.1,17.6,7.4
Andhra Pradesh,Visakhapatnam,25.0,77.0,13.1,27.2,6.2
Andhra Pradesh,Visakhapatnam,24.6,69.3,15.6,20.0,10.6
Andhra Pradesh,Visakhapatnam,22.4,77.3,11.9,21.4,6.6
Andhra Pradesh,Visakhapatnam,24.1,50.4,10.9,17.2,10.4
Andhra Pradesh,Visakhapatnam,18.4,65.2,10.2,21.6,7.0
Andhra Pradesh,Visakhapatnam,19.7,91.4,13.0,22.7,8.1
Andhra Pradesh,Visakhapatnam,17.8,64.2,9.1,15.1,7.6
Andhra Pradesh,Visakhapatnam,22.5,68.7,13.6,19.3,9.4
Andhra Pradesh,Visakhapatnam,19.5,79.8,14.8,9.7,5.2
Andhra Pradesh,Visakhapatnam,13.4,73.0,9.2,24.2,5.9
Andhra Pradesh,Visakhapatnam,22.9,59.9,14.2,18.7,6.8
Andhra Pradesh,Visakhapatnam,18.6,58.9,13.6,17.3,11.1
Andhra Pradesh,Visakhapatnam,30.0,67.3,11.3,19.2,9.7
Andhra Pradesh,Visakhapatnam,32.5,50.3,16.5,18.8,6.3
Andhra Pradesh,Visakhapatnam,27.6,70.8,16.6,23.8,8.0
Andhra Pradesh,Visakhapatnam,30.1,68.5,9.2,27.7,7.1
Andhra Pradesh,Visakhapatnam,22.9,64.4,12.8,21.3,5.8
Andhra Pradesh,Visakhapatnam,16.5,61.2,12.1,21.7,9.4
Andhra Pradesh,Visakhapatnam,34.3,71.8,11.1,10.5,7.9
Andhra Pradesh,Visakhapatnam,21.1,66.4,10.5,17.5,8.0
Andhra Pradesh,Visakhapatnam,25.2,69.7,14.9,25.1,7.4
Andhra Pradesh,Visakhapatnam,28.1,60.5,13.4,18.5,8.2
Andhra Pradesh,Visakhapatnam,11.2,81.8,12.4,21.7,6.3
Andhra Pradesh,Visakhapatnam,30.3,73.4,11.4,11.6,7.0
Andhra Pradesh,Visakhapatnam,10.4,71.3,14.3,22.8,6.2
Andhra Pradesh,Visakhapatnam,18.8,69.1,10.9,13.4,6.6
Andhra Pradesh,Visakhapatnam,24.0,65.4,11.8,17.9,11.0
Andhra Pradesh,Visakhapatnam,22.6,72.2,10.8,21.9,7.6
Andhra Pradesh,Visakhapatnam,13.3,85.0,12.2,22.1,6.5
Andhra Pradesh,Visakhapatnam,24.2,76.7,8.1,22.1,7.3
Andhra Pradesh,Visakhapatnam,16.9,86.7,9.7,20.9,5.6
Andhra Pradesh,Visakhapatnam,16.5,80.6,11.4,25.8,6.9
Andhra Pradesh,Visakhapatnam,19.7,62.4,11.0,22.5,7.6
Andhra Pradesh,Visakhapatnam,20.5,76.9,14.2,18.9,9.8
Andhra Pradesh,Visakhapatnam,14.3,74.1,12.1,22.0,7.7
Andhra Pradesh,Visakhapatnam,23.3,52.1,13.2,24.2,6.6
Andhra Pradesh,Visakhapatnam,27.0,66.5,10.7,17.7,6.0
Andhra Pradesh,Visakhapatnam,22.4,63.8,10.9,17.3,8.0
Andhra Pradesh,Visakhapatnam,15.7,75.9,14.0,22.0,6.0
Andhra Pradesh,Visakhapatnam,23.2,83.0,8.9,20.7,5.8
Andhra Pradesh,Visakhapatnam,20.6,69.7,10.6,17.0,7.9
Andhra Pradesh,Visakhapatnam,16.9,75.2,17.7,14.9,5.5
Andhra Pradesh,Visakhapatnam,14.4,65.2,15.1,23.8,8.1
Andhra Pradesh,Visakhapatnam,23.0,82.8,11.0,22.2,10.5
Andhra Pradesh,Visakhapatnam,28.2,58.8,10.8,28.1,6.6
Andhra Pradesh,Visakhapatnam,30.0,65.7,11.9,16.3,6.4
Andhra Pradesh,Visakhapatnam,21.0,71.8,11.3,22.8,6.9
Andhra Pradesh,Visakhapatnam,11.7,67.9,11.1,25.9,8.8
Andhra Pradesh,Visakhapatnam,27.0,77.0,13.8,21.7,8.9
Andhra Pradesh,Visakhapatnam,24.9,64.7,8.3,12.5,6.2
Andhra Pradesh,Visakhapatnam,18.3,69.1,12.1,27.0,8.3
Andhra Pradesh,Visakhapatnam,18.3,83.7,11.8,22.3,8.2
Andhra Pradesh,Visakhapatnam,22.2,84.1,10.7,20.5,6.1
Andhra Pradesh,Visakhapatnam,23.8,74.1,12.8,20.3,7.2
Andhra Pradesh,Visakhapatnam,23.9,76.2,8.9,18.9,7.0
Andhra Pradesh,Visakhapatnam,25.3,82.1,13.8,20.6,6.3
Andhra Pradesh,Visakhapatnam,31.3,60.8,8.7,22.9,6.7
Andhra Pradesh,Visakhapatnam,25.8,84.3,11.7,21.8,6.8
Andhra Pradesh,Visakhapatnam,22.4,68.7,15.4,17.8,6.5
Andhra Pradesh,Visakhapatnam,21.0,76.6,10.1,15.3,9.3
Andhra Pradesh,Visakhapatnam,10.9,57.0,19.0,13.0,6.8
Andhra Pradesh,Visakhapatnam,18.8,47.1,9.5,21.1,8.6
Andhra Pradesh,Visakhapatnam,27.5,66.3,7.0,20.2,9.6
Andhra Pradesh,Visakhapatnam,29.6,79.8,8.4,19.2,7.8
Andhra Pradesh,Visakhapatnam,24.0,52.2,18.7,25.3,7.5
Andhra Pradesh,Visakhapatnam,22.6,65.0,16.2,15.4,7.7
Andhra Pradesh,Visakhapatnam,17.8,69.8,16.0,17.4,7.8
Andhra Pradesh,Visakhapatnam,21.4,62.7,10.6,17.6,4.8
Andhra Pradesh,Visakhapatnam,21.2,70.8,8.0,18.2,7.2
Andhra Pradesh,Visakhapatnam,26.0,87.3,13.7,14.5,6.1
Andhra Pradesh,Visakhapatnam,22.4,65.5,12.4,23.3,7.2
Andhra Pradesh,Visakhapatnam,34.2,54.2,14.1,13.3,6.2
Andhra Pradesh,Visakhapatnam,26.2,49.4,13.4,15.0,7.4
Andhra Pradesh,Visakhapatnam,18.9,70.1,13.7,24.2,7.7
Andhra Pradesh,Visakhapatnam,25.1,69.3,8.5,15.4,9.7
Andhra Pradesh,Visakhapatnam,15.9,71.9,13.0,20.5,9.0
Andhra Pradesh,Visakhapatnam,18.8,67.9,11.5,10.9,6.4
Andhra Pradesh,Visakhapatnam,27.3,90.2,15.4,21.6,5.4
Andhra Pradesh,Visakhapatnam,22.9,71.0,19.5,13.0,5.6
Andhra Pradesh,Visakhapatnam,28.1,85.4,13.5,18.5,8.4
Andhra Pradesh,Visakhapatnam,32.9,63.5,13.9,19.2,8.1
Andhra Pradesh,Visakhapatnam,25.9,64.1,15.4,18.0,8.4
Andhra Pradesh,Visakhapatnam,12.3,77.6,9.8,18.0,4.1
Andhra Pradesh,Visakhapatnam,20.9,83.3,7.8,20.8,4.4
Andhra Pradesh,Visakhapatnam,21.2,78.6,12.2,23.1,6.7
Andhra Pradesh,Visakhapatnam,34.9,81.0,13.1,26.8,9.6
Andhra Pradesh,Visakhapatnam,19.3,75.0,11.6,23.7,9.9
Andhra Pradesh,Visakhapatnam,14.6,71.2,16.9,23.0,8.1
Andhra Pradesh,Visakhapatnam,27.4,56.6,14.2,24.9,8.4
Andhra Pradesh,Visakhapatnam,15.9,66.2,12.5,16.7,6.1
Andhra Pradesh,Visakhapatnam,24.5,86.5,6.8,18.1,6.4
Andhra Pradesh,Visakhapatnam,29.5,77.2,16.7,23.5,9.3
Andhra Pradesh,Visakhapatnam,23.4,74.8,14.1,20.1,7.5
Andhra Pradesh,Visakhapatnam,24.4,74.5,13.1,20.7,8.6
Andhra Pradesh,Visakhapatnam,21.4,57.8,13.1,16.4,9.1
Andhra Pradesh,Visakhapatnam,19.1,65.0,13.7,20.0,9.3
Andhra Pradesh,Visakhapatnam,21.0,67.1,10.2,15.3,6.7
Andhra Pradesh,Visakhapatnam,24.1,82.8,15.1,17.7,7.7
Andhra Pradesh,Visakhapatnam,22.1,81.6,16.4,12.2,9.6
Andhra Pradesh,Visakhapatnam,14.2,72.7,6.2,24.1,7.0
Andhra Pradesh,Visakhapatnam,25.4,67.1,15.4,13.3,8.4
Andhra Pradesh,Visakhapatnam,24.1,73.7,14.0,24.5,9.0
Andhra Pradesh,Visakhapatnam,14.9,71.1,13.6,19.7,7.7
Andhra Pradesh,Visakhapatnam,24.4,77.6,14.2,23.5,10.5
Andhra Pradesh,Visakhapatnam,21.0,68.7,14.6,20.0,7.0
Andhra Pradesh,Visakhapatnam,19.7,76.3,13.9,27.5,6.0
Andhra Pradesh,Visakhapatnam,17.0,70.7,10.1,12.9,6.9
Andhra Pradesh,Visakhapatnam,32.8,94.9,14.1,15.5,6.3
Andhra Pradesh,Visakhapatnam,22.5,65.0,13.0,20.2,5.7
Andhra Pradesh,Visakhapatnam,21.8,74.6,11.4,23.8,7.6
Andhra Pradesh,Visakhapatnam,21.3,70.6,10.9,21.6,6.2
Andhra Pradesh,Visakhapatnam,33.9,90.3,12.3,22.3,8.4
Andhra Pradesh,Visakhapatnam,25.0,76.8,14.8,22.8,6.3
Andhra Pradesh,Visakhapatnam,24.2,62.6,14.1,23.7,8.1
Andhra Pradesh,Visakhapatnam,25.7,72.2,18.0,21.6,6.1
Andhra Pradesh,Visakhapatnam,19.6,74.3,16.4,21.6,7.8
Andhra Pradesh,Visakhapatnam,16.4,89.0,8.5,13.8,6.8
Andhra Pradesh,Visakhapatnam,25.0,66.0,10.7,16.7,10.2
Andhra Pradesh,Visakhapatnam,23.7,79.0,18.7,28.1,6.2
Andhra Pradesh,Visakhapatnam,23.2,77.9,12.8,17.3,3.5
Andhra Pradesh,Visakhapatnam,28.7,88.5,14.7,19.9,6.7
Andhra Pradesh,Visakhapatnam,22.6,83.4,14.2,11.3,9.9
Andhra Pradesh,Visakhapatnam,25.4,59.3,14.3,20.8,7.8
Andhra Pradesh,Visakhapatnam,17.0,67.4,7.7,24.9,6.2
Andhra Pradesh,Visakhapatnam,27.6,76.1,11.3,17.0,7.8
Andhra Pradesh,Visakhapatnam,27.4,78.1,14.2,19.3,8.7
Andhra Pradesh,Visakhapatnam,14.3,72.5,12.5,15.1,7.0
Andhra Pradesh,Visakhapatnam,30.5,75.7,15.3,18.2,5.0
Andhra Pradesh,Visakhapatnam,29.5,62.7,11.5,14.6,9.6
Andhra Pradesh,Visakhapatnam,23.7,68.7,14.3,18.5,6.6
Andhra Pradesh,Visakhapatnam,16.1,56.9,15.7,25.1,5.0
Andhra Pradesh,Visakhapatnam,21.7,71.1,10.5,16.7,7.7
Andhra Pradesh,Visakhapatnam,18.5,70.3,9.3,17.7,7.1
Andhra Pradesh,Visakhapatnam,20.3,81.5,10.8,23.8,3.0
Andhra Pradesh,Visakhapatnam,22.0,49.1,16.2,28.1,7.4
Andhra Pradesh,Visakhapatnam,30.6,62.0,15.4,23.4,7.3
Andhra Pradesh,Visakhapatnam,22.0,73.3,13.1,21.4,10.7
Andhra Pradesh,Visakhapatnam,32.0,78.5,18.7,15.6,8.7
Andhra Pradesh,Visakhapatnam,26.3,65.9,19.0,26.5,8.3
Andhra Pradesh,Visakhapatnam,18.5,54.6,9.4,26.6,7.1
Andhra Pradesh,Visakhapatnam,27.8,73.7,6.4,19.0,6.1
Andhra Pradesh,Visakhapatnam,26.2,78.9,11.9,26.2,9.1
Andhra Pradesh,Visakhapatnam,19.9,75.5,10.1,18.7,8.4
Andhra Pradesh,Visakhapatnam,22.3,55.8,13.7,18.7,6.3
Andhra Pradesh,Visakhapatnam,16.5,68.1,13.3,19.1,8.0
Andhra Pradesh,Visakhapatnam,20.7,75.9,12.1,13.5,5.7
Andhra Pradesh,Visakhapatnam,19.4,82.6,9.6,21.6,8.1
Andhra Pradesh,Visakhapatnam,15.9,67.3,13.0,18.9,8.4
Andhra Pradesh,Visakhapatnam,24.6,72.1,15.3,20.0,7.7
Andhra Pradesh,Visakhapatnam,23.4,59.0,14.2,17.5,7.2
Andhra Pradesh,Visakhapatnam,24.7,74.5,8.2,14.4,6.0
Andhra Pradesh,Visakhapatnam,23.0,83.1,11.1,16.2,6.1
Andhra Pradesh,Visakhapatnam,24.2,80.8,15.6,17.3,5.2
Andhra Pradesh,Visakhapatnam,22.4,84.8,13.8,14.6,7.4
Andhra Pradesh,Visakhapatnam,17.0,73.3,12.4,18.9,6.6
Andhra Pradesh,Visakhapatnam,24.1,81.9,17.4,21.7,9.4
Andhra Pradesh,Visakhapatnam,16.9,66.6,9.6,18.0,6.0
Andhra Pradesh,Visakhapatnam,30.1,66.3,12.1,13.8,4.5
Andhra Pradesh,Visakhapatnam,30.5,67.6,19.4,19.4,5.6
Andhra Pradesh,Visakhapatnam,22.1,70.7,12.9,19.7,5.2
Andhra Pradesh,Visakhapatnam,14.3,81.6,18.4,18.9,4.8
Andhra Pradesh,Visakhapatnam,28.0,61.5,13.5,17.9,6.8
Andhra Pradesh,Visakhapatnam,17.7,84.0,13.9,21.3,7.6
Andhra Pradesh,Visakhapatnam,23.9,58.2,14.1,24.8,7.8
Andhra Pradesh,Visakhapatnam,26.3,65.9,13.7,18.5,5.0
Andhra Pradesh,Visakhapatnam,20.8,81.3,8.5,26.5,6.7
Andhra Pradesh,Visakhapatnam,24.8,85.2,18.0,26.4,6.4
Andhra Pradesh,Visakhapatnam,27.7,64.1,9.7,17.7,9.4
Andhra Pradesh,Visakhapatnam,19.7,62.2,17.3,19.5,8.5
Andhra Pradesh,Visakhapatnam,17.3,66.0,11.9,17.7,7.4
Andhra Pradesh,Visakhapatnam,17.6,69.2,15.9,13.3,7.3
Andhra Pradesh,Visakhapatnam,19.6,64.2,18.4,25.8,6.8
Andhra Pradesh,Visakhapatnam,15.2,85.2,13.7,15.4,6.1
Andhra Pradesh,Visakhapatnam,22.5,87.5,11.4,21.8,6.6
Andhra Pradesh,Visakhapatnam,24.4,53.7,14.4,21.0,6.3
Andhra Pradesh,Visakhapatnam,10.0,86.3,7.3,25.0,6.3
Andhra Pradesh,Visakhapatnam,23.9,76.1,17.5,15.7,7.4
Andhra Pradesh,Visakhapatnam,17.2,59.6,12.8,23.4,11.2
Andhra Pradesh,Visakhapatnam,20.9,69.3,12.5,20.7,7.9
Andhra Pradesh,Visakhapatnam,16.2,42.5,11.7,27.8,7.6
Andhra Pradesh,Visakhapatnam,21.3,69.8,10.4,19.6,7.6
Andhra Pradesh,Visakhapatnam,22.2,71.1,12.8,19.8,9.2
Andhra Pradesh,Visakhapatnam,31.5,53.1,10.8,11.1,8.2
Andhra Pradesh,Visakhapatnam,28.2,71.1,12.9,17.7,7.8
Andhra Pradesh,Visakhapatnam,21.6,80.8,18.6,26.2,10.9
Andhra Pradesh,Visakhapatnam,25.3,73.4,12.5,21.5,8.0
Andhra Pradesh,Visakhapatnam,28.6,68.2,9.4,19.9,6.1
Andhra Pradesh,Visakhapatnam,20.9,52.8,12.6,16.5,8.6
Andhra Pradesh,Visakhapatnam,20.1,50.8,11.3,19.7,8.0
Andhra Pradesh,Visakhapatnam,24.7,61.9,10.2,19.9,8.0
Andhra Pradesh,Visakhapatnam,24.4,79.5,7.5,23.9,8.7
Andhra Pradesh,Visakhapatnam,26.3,67.8,13.3,22.0,7.2
Andhra Pradesh,Visakhapatnam,26.8,58.2,14.7,22.0,9.8
Andhra Pradesh,Visakhapatnam,31.7,68.1,17.1,21.2,8.0
Andhra Pradesh,Visakhapatnam,24.0,56.6,15.9,14.4,8.3
Andhra Pradesh,Kurnool,10.0,67.8,12.5,22.6,9.7
Andhra Pradesh,Kurnool,21.6,57.5,11.2,20.9,7.7
Andhra Pradesh,Kurnool,13.3,64.9,10.9,19.2,8.4
Andhra Pradesh,Kurnool,18.1,80.7,14.7,11.6,6.9
