Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Soil_pH,Rainfall,Crop,State,District,Latitude,Longitude,Altitude,Soil_Type,Organic_Carbon,Electrical_Conductivity,Groundwater_Level,Soil_Moisture,Agro_Climatic_Zone,Water_Availability,Irrigation_Type,Season,Month,Wind_Speed,Solar_Radiation,Sunshine_Hours,NPK_Total,NPK_Ratio_N,NPK_Ratio_P,NPK_Ratio_K,Fertility_Index,Crop_Suitability_Score,Rainfall_Category,Temperature_Category
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,Telangana,Warangal,18.356607,79.063336,387.3,Alluvial,0.619,0.484,15.71,21.67,Southern Plateau and Hills Region,High,Canal,Kharif,June,10.25,18.35,6.23,171,0.5848,0.3041,0.1111,43.6,62.61,Medium,Moderate
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,Gujarat,Rajkot,22.993624,71.00945,234.6,Alluvial,0.85,0.221,23.66,30.55,Gujarat Plains and Hills Region,High,Canal,Kharif,May,12.75,18.79,6.2,188,0.6862,0.2287,0.0851,55.14,69.93,Medium,Moderate
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,Haryana,Hisar,29.087781,76.205702,259.2,Black,1.029,0.748,10.54,27.99,Trans-Gangetic Plains Region,High,Drip,Kharif,May,9.1,18.22,7.91,185,0.6378,0.2378,0.1243,56.68,67.01,Low,Moderate
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,Maharashtra,Nashik,19.714145,75.996959,652.6,Alluvial,0.834,0.458,9.82,26.47,Western Plateau and Hills Region,High,Drip,Kharif,May,8.81,17.44,6.76,185,0.6324,0.2324,0.1351,48.85,66.36,Low,Moderate
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,Gujarat,Surat,22.216643,71.138382,109.4,Black,0.59,0.499,19.2,31.67,Gujarat Plains and Hills Region,Medium,Canal,Kharif,June,14.22,18.75,7.37,184,0.6848,0.2011,0.1141,51.0,63.99,Medium,Moderate
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,Andhra Pradesh,Anantapur,15.808351,79.621789,282.4,Black,1.036,0.313,9.75,26.02,East Coast Plains and Hills Region,High,Canal,Kharif,June,12.42,18.34,6.16,184,0.6522,0.2609,0.087,53.8,65.23,Medium,Moderate
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,Maharashtra,Nagpur,18.847015,75.325527,447.6,Black,0.645,0.49,12.1,35.46,Western Plateau and Hills Region,Low,Drip,Kharif,May,8.06,18.69,6.78,163,0.6258,0.2761,0.0982,45.43,70.98,Medium,Moderate
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,Haryana,Sirsa,29.577468,75.820796,257.5,Alluvial,0.572,0.11,23.08,23.06,Trans-Gangetic Plains Region,High,Drip,Kharif,May,12.27,15.86,6.59,207,0.6329,0.2705,0.0966,49.93,58.89,Medium,Moderate
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,Telangana,Nizamabad,17.901297,78.826461,438.0,Black,0.842,0.605,13.99,31.25,Southern Plateau and Hills Region,High,Canal,Kharif,May,12.4,18.69,6.07,171,0.6667,0.2339,0.0994,52.34,73.96,Low,Moderate
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,Gujarat,Rajkot,22.184519,71.321347,187.8,Black,0.625,0.42,11.22,38.37,Gujarat Plains and Hills Region,High,Drip,Kharif,June,12.55,16.97,6.25,156,0.6474,0.2372,0.1154,42.25,59.23,Medium,Moderate
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,Haryana,Karnal,28.931178,76.017003,206.9,Alluvial,0.748,0.513,15.66,34.42,Trans-Gangetic Plains Region,Low,Drip,Kharif,June,13.56,17.68,7.38,172,0.6163,0.2674,0.1163,50.29,79.19,Medium,Moderate
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,Andhra Pradesh,Anantapur,15.577896,80.520177,268.9,Alluvial,0.73,0.347,8.92,30.79,East Coast Plains and Hills Region,Medium,Drip,Kharif,June,10.36,18.71,6.24,171,0.6608,0.2222,0.117,50.58,69.47,Medium,Moderate
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,Maharashtra,Nashik,20.21809,74.429654,714.4,Black,1.028,0.706,8.6,29.11,Western Plateau and Hills Region,Medium,Drip,Kharif,May,8.82,19.64,6.95,176,0.5795,0.3011,0.1193,54.25,66.17,Medium,Moderate
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,Punjab,Ludhiana,31.036372,75.548283,220.1,Alluvial,0.786,0.568,13.27,28.89,Trans-Gangetic Plains Region,High,Drip,Kharif,May,11.71,18.09,6.47,167,0.6587,0.2335,0.1078,45.85,60.97,Low,Moderate
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,Andhra Pradesh,Krishna,16.194352,79.443182,86.6,Black,0.672,0.52,10.73,38.85,East Coast Plains and Hills Region,Medium,Drip,Kharif,June,8.7,17.56,5.04,180,0.5944,0.3222,0.0833,47.77,61.18,Medium,Moderate
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,Gujarat,Junagadh,23.028595,70.818975,144.6,Alluvial,0.583,0.289,18.07,32.73,Gujarat Plains and Hills Region,Medium,Drip,Kharif,May,16.06,16.85,6.35,195,0.6154,0.3077,0.0769,50.4,55.56,Low,Moderate
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,Bihar,Bhagalpur,25.923566,86.173574,70.6,Alluvial,0.426,0.232,4.59,28.16,Middle Gangetic Plains Region,High,Canal,Kharif,March,6.85,14.13,5.1,174,0.5115,0.2701,0.2184,43.97,62.58,High,Moderate
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute,Assam,Dibrugarh,26.301922,93.448023,101.7,Clayey,0.629,0.849,2.29,38.27,Eastern Himalayan Region,Low,Flood,Kharif,April,9.22,11.76,3.84,136,0.4412,0.2721,0.2868,40.01,57.33,High,Moderate
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,Odisha,Puri,20.069577,84.8331,160.8,Alluvial,0.486,0.598,9.93,26.62,East Coast Plains and Hills Region,Medium,Canal,Kharif,April,11.26,17.87,6.08,149,0.4228,0.2752,0.302,39.23,57.89,High,Moderate
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute,Bihar,Patna,25.81604,84.917475,57.5,Alluvial,0.708,0.365,4.28,22.84,Middle Gangetic Plains Region,Low,Canal,Kharif,April,6.22,14.74,5.74,165,0.5212,0.2424,0.2364,47.03,68.15,High,Moderate
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,West Bengal,Nadia,22.818579,87.583872,76.4,Alluvial,0.788,0.532,5.77,22.3,Lower Gangetic Plains Region,Medium,Flood,Kharif,March,4.67,16.38,5.76,177,0.5424,0.2316,0.226,49.67,58.76,High,Moderate
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,Odisha,Ganjam,21.426895,84.252758,203.8,Alluvial,0.778,0.556,6.37,26.48,East Coast Plains and Hills Region,Low,Canal,Kharif,April,12.91,17.52,5.27,171,0.5848,0.2047,0.2105,49.9,54.83,High,Moderate
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,West Bengal,Nadia,23.585269,87.939741,28.2,Alluvial,0.692,0.359,7.96,26.84,Lower Gangetic Plains Region,High,Canal,Kharif,April,9.76,14.94,5.22,143,0.4406,0.2587,0.3007,43.14,61.28,High,Moderate
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,Assam,Jorhat,27.037437,93.078031,98.1,Clayey,0.782,0.307,5.22,34.57,Eastern Himalayan Region,High,Canal,Kharif,March,3.68,13.43,3.53,153,0.4575,0.281,0.2614,45.68,69.47,High,Moderate
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,West Bengal,Hooghly,23.320167,87.867765,42.4,Clayey,0.524,0.854,3.67,44.12,Lower Gangetic Plains Region,Medium,Canal,Kharif,April,5.13,16.89,5.53,166,0.4036,0.3313,0.2651,42.3,60.77,High,Moderate
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,West Bengal,Bardhaman,23.126233,87.650438,16.4,Alluvial,0.442,0.328,7.98,31.0,Lower Gangetic Plains Region,High,Flood,Kharif,March,5.14,14.64,5.93,154,0.4805,0.2597,0.2597,42.14,79.12,High,Moderate
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,Odisha,Balasore,20.415063,84.303338,118.1,Clayey,0.753,0.553,5.23,38.87,East Coast Plains and Hills Region,Low,Flood,Kharif,March,9.42,15.11,6.66,186,0.4785,0.2849,0.2366,48.7,58.8,High,Moderate
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,jute,West Bengal,Nadia,22.871251,88.008429,27.7,Clayey,0.598,0.787,3.08,44.42,Lower Gangetic Plains Region,Medium,Flood,Kharif,March,10.22,16.87,5.5,165,0.4485,0.2788,0.2727,44.26,61.32,High,Moderate
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute,Assam,Nagaon,25.829915,92.279305,122.8,Alluvial,0.409,0.376,6.73,26.63,Eastern Himalayan Region,High,Canal,Kharif,March,4.21,14.78,3.9,168,0.5298,0.244,0.2262,44.16,59.13,High,Moderate
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,Assam,Jorhat,25.535765,93.058898,73.4,Clayey,0.832,0.399,5.38,35.25,Eastern Himalayan Region,High,Flood,Kharif,March,6.38,12.54,4.11,155,0.3871,0.3548,0.2581,45.83,61.79,High,Moderate
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,West Bengal,Bardhaman,23.132679,86.561685,33.8,Clayey,0.466,0.644,4.12,30.03,Lower Gangetic Plains Region,High,Flood,Kharif,March,5.52,16.94,5.81,148,0.4527,0.2905,0.2568,38.56,62.19,High,Moderate
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,West Bengal,Nadia,22.991317,87.383815,35.3,Alluvial,0.791,0.524,7.61,28.9,Lower Gangetic Plains Region,High,Canal,Kharif,March,10.39,14.78,5.62,143,0.4895,0.2657,0.2448,43.58,68.13,High,Moderate
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,Odisha,Ganjam,21.452033,84.741843,27.2,Clayey,0.708,0.59,7.44,41.72,East Coast Plains and Hills Region,High,Canal,Kharif,March,12.87,17.72,5.5,161,0.4596,0.3043,0.236,43.36,62.64,High,Moderate
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,Assam,Barpeta,26.650307,93.331502,59.9,Alluvial,0.675,0.582,4.32,32.49,Eastern Himalayan Region,High,Flood,Kharif,April,2.76,13.69,4.3,169,0.5325,0.2367,0.2308,48.02,71.29,High,Moderate
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,West Bengal,Murshidabad,22.734265,87.377684,21.6,Clayey,0.479,0.847,4.22,42.41,Lower Gangetic Plains Region,Medium,Canal,Kharif,April,6.35,13.86,4.8,161,0.5093,0.2174,0.2733,42.93,62.52,High,Moderate
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,Odisha,Ganjam,21.127084,84.178702,287.8,Clayey,0.632,0.326,6.47,30.88,East Coast Plains and Hills Region,Medium,Flood,Kharif,April,13.08,15.61,6.12,155,0.471,0.2903,0.2387,44.58,74.76,High,Moderate
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,Bihar,Gaya,25.962552,86.372874,98.8,Alluvial,0.791,0.264,9.12,34.9,Middle Gangetic Plains Region,Medium,Canal,Kharif,March,8.0,14.26,4.39,176,0.483,0.3011,0.2159,51.1,70.64,High,Moderate
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute,West Bengal,Bardhaman,23.051617,87.961073,22.9,Clayey,0.459,0.343,3.26,39.38,Lower Gangetic Plains Region,High,Canal,Kharif,April,10.24,17.15,4.23,173,0.4682,0.3237,0.2081,43.96,64.57,High,Moderate
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute,Odisha,Balasore,19.716642,84.14777,298.4,Alluvial,0.481,0.469,9.7,24.84,East Coast Plains and Hills Region,Low,Flood,Kharif,April,11.23,17.87,5.49,177,0.4746,0.3107,0.2147,45.43,72.51,High,Moderate
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,West Bengal,Nadia,23.10617,88.128558,90.6,Alluvial,0.604,0.243,2.36,33.53,Lower Gangetic Plains Region,High,Flood,Kharif,March,4.44,15.09,4.51,167,0.479,0.2695,0.2515,43.16,63.51,High,Moderate
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,Assam,Barpeta,25.910617,92.822441,144.1,Clayey,0.708,0.864,6.8,39.92,Eastern Himalayan Region,High,Flood,Kharif,March,3.95,12.9,5.03,175,0.4343,0.3086,0.2571,48.21,67.18,High,Moderate
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,Odisha,Puri,20.200321,85.038424,115.7,Alluvial,0.86,0.405,3.58,32.09,East Coast Plains and Hills Region,High,Canal,Kharif,March,6.48,14.94,5.41,171,0.4444,0.3275,0.2281,51.23,65.09,High,Moderate
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,Assam,Barpeta,26.192753,93.248472,97.3,Alluvial,0.486,0.502,5.44,21.02,Eastern Himalayan Region,High,Flood,Kharif,March,9.59,14.32,3.21,166,0.488,0.241,0.2711,44.67,73.62,High,Moderate
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,Assam,Barpeta,25.994929,92.65846,33.3,Clayey,0.872,0.269,2.28,32.19,Eastern Himalayan Region,Medium,Flood,Kharif,March,9.64,13.19,3.64,165,0.4606,0.2667,0.2727,49.02,75.84,High,Moderate
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,Bihar,Gaya,26.005191,85.179671,53.3,Alluvial,0.431,0.543,8.79,25.01,Middle Gangetic Plains Region,High,Flood,Kharif,April,5.86,13.97,5.09,156,0.4423,0.3013,0.2564,41.22,76.26,High,Moderate
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,West Bengal,Bardhaman,22.849842,86.919928,79.5,Clayey,0.505,0.644,2.89,38.29,Lower Gangetic Plains Region,Medium,Canal,Kharif,March,7.02,16.64,5.31,167,0.491,0.2395,0.2695,44.69,71.35,High,Moderate
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute,Assam,Jorhat,26.293857,92.380061,128.5,Alluvial,0.727,0.324,5.35,23.29,Eastern Himalayan Region,High,Flood,Kharif,April,9.04,15.57,4.53,161,0.4286,0.354,0.2174,46.8,62.85,High,Moderate
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,Odisha,Balasore,20.19893,84.897884,283.7,Clayey,0.854,0.242,8.53,33.65,East Coast Plains and Hills Region,High,Flood,Kharif,March,7.08,17.34,6.86,155,0.5226,0.2323,0.2452,47.87,59.02,High,Moderate
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,West Bengal,Hooghly,23.36153,88.064467,37.7,Alluvial,0.697,0.285,4.13,29.97,Lower Gangetic Plains Region,Medium,Flood,Kharif,April,7.79,15.79,6.0,165,0.4061,0.3636,0.2303,45.34,67.06,High,Moderate
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,Odisha,Puri,20.464069,84.770698,58.6,Alluvial,0.876,0.227,4.95,28.33,East Coast Plains and Hills Region,Medium,Canal,Kharif,April,9.06,16.08,6.17,163,0.4417,0.3129,0.2454,46.14,61.4,High,Moderate
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,Bihar,Muzaffarpur,25.456937,85.843236,62.1,Clayey,0.771,0.254,9.87,30.25,Middle Gangetic Plains Region,High,Flood,Kharif,March,6.12,13.29,4.59,149,0.4362,0.2617,0.302,44.67,59.69,High,Moderate
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,Assam,Jorhat,25.867312,92.949409,53.6,Clayey,0.728,0.618,2.3,43.0,Eastern Himalayan Region,High,Canal,Kharif,March,7.6,14.1,3.83,171,0.4561,0.2924,0.2515,48.67,72.53,High,Moderate
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,jute,West Bengal,Murshidabad,23.515533,87.031422,95.0,Alluvial,0.853,0.167,4.53,27.42,Lower Gangetic Plains Region,High,Flood,Kharif,March,9.0,14.65,6.24,170,0.4529,0.3059,0.2412,49.26,71.82,High,Moderate
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,Assam,Dibrugarh,26.137021,92.285233,124.3,Clayey,0.78,0.586,3.54,37.38,Eastern Himalayan Region,High,Flood,Kharif,April,3.54,13.79,3.99,183,0.4863,0.2842,0.2295,50.7,60.81,High,Moderate
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,jute,West Bengal,Bardhaman,23.387959,87.043514,27.7,Clayey,0.635,0.601,5.25,41.73,Lower Gangetic Plains Region,High,Canal,Kharif,March,9.0,14.16,5.61,148,0.4189,0.3311,0.25,40.15,64.45,High,Moderate
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,jute,Bihar,Gaya,25.134064,85.839674,65.8,Alluvial,0.775,0.282,8.94,31.45,Middle Gangetic Plains Region,High,Flood,Kharif,March,9.43,14.05,4.33,183,0.4918,0.2623,0.2459,51.92,61.1,High,Moderate
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute,Assam,Dibrugarh,26.357435,92.81608,114.6,Alluvial,0.41,0.536,5.08,25.0,Eastern Himalayan Region,Low,Canal,Kharif,April,8.74,12.35,4.34,149,0.443,0.3154,0.2416,41.3,76.25,High,Moderate
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,West Bengal,Bardhaman,22.889501,87.406286,43.6,Alluvial,0.64,0.309,6.88,25.74,Lower Gangetic Plains Region,Medium,Canal,Kharif,April,5.94,15.6,5.39,171,0.4678,0.3041,0.2281,45.54,68.22,High,Moderate
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute,Bihar,Gaya,25.513268,85.151508,47.5,Clayey,0.841,0.532,7.43,40.84,Middle Gangetic Plains Region,Medium,Canal,Kharif,April,5.45,16.0,4.76,186,0.4785,0.2796,0.2419,50.31,64.1,High,Moderate
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,jute,Assam,Barpeta,25.847092,93.350395,146.3,Alluvial,0.848,0.259,3.08,32.98,Eastern Himalayan Region,Medium,Canal,Kharif,April,6.72,13.86,5.2,172,0.4477,0.2965,0.2558,48.35,68.23,High,Moderate
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,jute,West Bengal,Bardhaman,23.302329,87.372717,82.3,Clayey,0.879,0.72,2.08,44.91,Lower Gangetic Plains Region,Low,Canal,Kharif,April,9.12,16.18,5.19,172,0.5465,0.2151,0.2384,51.57,67.5,High,Moderate
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute,Bihar,Gaya,26.011195,85.672644,63.0,Clayey,0.878,0.895,4.0,36.57,Middle Gangetic Plains Region,High,Flood,Kharif,April,5.34,13.89,4.96,151,0.4967,0.2715,0.2318,46.88,77.09,High,Moderate
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute,Bihar,Muzaffarpur,25.510299,85.462363,91.4,Alluvial,0.617,0.47,4.15,34.58,Middle Gangetic Plains Region,High,Flood,Kharif,March,9.85,15.12,3.91,151,0.3974,0.3642,0.2384,42.04,57.89,High,Moderate
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,jute,Assam,Nagaon,25.954971,92.231583,145.9,Alluvial,0.881,0.208,2.19,31.65,Eastern Himalayan Region,High,Canal,Kharif,March,3.42,12.01,3.44,153,0.4052,0.366,0.2288,47.68,59.06,High,Moderate
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute,Odisha,Puri,20.472859,84.91654,54.9,Clayey,0.598,0.393,8.65,36.41,East Coast Plains and Hills Region,Medium,Flood,Kharif,March,11.29,14.68,5.87,166,0.506,0.241,0.253,45.86,69.06,High,Moderate
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,Odisha,Balasore,21.848308,83.610225,31.2,Clayey,0.81,0.426,8.93,34.23,East Coast Plains and Hills Region,High,Flood,Kharif,April,10.05,18.11,5.91,196,0.5102,0.2857,0.2041,51.08,61.63,High,Moderate
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute,West Bengal,Nadia,23.031185,86.876633,47.1,Alluvial,0.726,0.228,7.05,23.26,Lower Gangetic Plains Region,High,Flood,Kharif,April,6.09,14.59,4.86,175,0.4286,0.32,0.2514,48.24,65.28,High,Moderate
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute,West Bengal,Hooghly,22.505702,87.759951,27.3,Clayey,0.531,0.426,5.46,39.38,Lower Gangetic Plains Region,High,Flood,Kharif,March,9.35,15.72,5.54,166,0.4699,0.2771,0.253,43.23,71.74,High,Moderate
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,jute,West Bengal,Murshidabad,23.269092,87.771761,40.0,Alluvial,0.455,0.568,6.54,21.69,Lower Gangetic Plains Region,High,Canal,Kharif,March,11.55,15.95,4.18,166,0.494,0.2892,0.2169,44.62,70.68,High,Moderate
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,jute,Assam,Nagaon,26.078416,92.452176,62.9,Alluvial,0.655,0.141,5.09,23.14,Eastern Himalayan Region,High,Flood,Kharif,April,5.1,13.12,3.76,199,0.5025,0.2915,0.206,52.8,56.75,High,Moderate
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,jute,West Bengal,Hooghly,23.058453,87.921617,52.6,Alluvial,0.748,0.307,6.54,26.34,Lower Gangetic Plains Region,High,Flood,Kharif,April,4.2,17.0,5.55,178,0.4944,0.2809,0.2247,48.68,79.85,High,Moderate
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,jute,West Bengal,Nadia,24.037419,87.326618,64.0,Clayey,0.722,0.734,7.42,37.29,Lower Gangetic Plains Region,High,Flood,Kharif,March,4.25,14.27,5.33,148,0.4527,0.277,0.2703,41.74,61.05,High,Moderate
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,Odisha,Balasore,20.015247,85.109226,123.5,Clayey,0.451,0.444,8.94,40.93,East Coast Plains and Hills Region,High,Canal,Kharif,March,11.12,15.43,6.02,157,0.4586,0.2675,0.2739,42.41,69.78,High,Moderate
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute,Odisha,Balasore,20.603036,84.676428,25.2,Clayey,0.556,0.674,9.07,35.35,East Coast Plains and Hills Region,High,Flood,Kharif,April,11.59,14.6,6.38,172,0.5174,0.2326,0.25,44.44,60.62,High,Moderate
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,jute,Odisha,Puri,20.777428,84.954852,124.5,Clayey,0.797,0.512,8.03,31.96,East Coast Plains and Hills Region,Medium,Canal,Kharif,March,6.94,17.99,5.73,189,0.4709,0.3016,0.2275,51.31,61.26,High,Moderate
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute,Bihar,Patna,25.457085,85.694016,48.4,Alluvial,0.433,0.388,6.32,23.55,Middle Gangetic Plains Region,High,Flood,Kharif,April,8.72,16.67,5.32,146,0.4178,0.2808,0.3014,40.6,65.24,High,Moderate
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute,Assam,Barpeta,25.699915,92.538789,122.0,Alluvial,0.572,0.215,3.43,33.52,Eastern Himalayan Region,Low,Flood,Kharif,April,6.19,12.64,5.13,167,0.4731,0.2695,0.2575,43.56,76.48,High,Moderate
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute,Assam,Nagaon,26.052104,92.877838,68.0,Clayey,0.931,0.625,4.66,42.94,Eastern Himalayan Region,High,Flood,Kharif,April,2.85,14.57,3.59,167,0.503,0.2395,0.2575,48.21,67.7,High,Moderate
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,West Bengal,Nadia,23.582908,87.484167,43.5,Alluvial,0.759,0.241,2.56,30.06,Lower Gangetic Plains Region,High,Flood,Kharif,April,9.15,15.39,4.61,176,0.5568,0.2443,0.1989,47.7,60.55,High,Moderate
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,jute,Assam,Dibrugarh,26.241579,92.771999,105.5,Clayey,0.477,0.78,3.31,42.42,Eastern Himalayan Region,Low,Flood,Kharif,April,5.47,14.81,4.56,155,0.4839,0.2323,0.2839,42.48,60.3,High,Moderate
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute,Assam,Dibrugarh,26.060158,93.389698,101.7,Clayey,0.757,0.56,5.43,35.27,Eastern Himalayan Region,High,Flood,Kharif,March,6.42,15.07,4.37,182,0.489,0.3187,0.1923,50.56,59.69,High,Moderate
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,jute,Bihar,Patna,25.062527,85.580735,75.0,Alluvial,0.479,0.211,8.37,26.25,Middle Gangetic Plains Region,High,Canal,Kharif,March,10.39,13.41,4.62,169,0.5385,0.2426,0.2189,44.45,63.25,High,Moderate
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,jute,Odisha,Puri,20.499293,84.674223,50.1,Clayey,0.8,0.533,4.0,40.36,East Coast Plains and Hills Region,Medium,Flood,Kharif,March,6.87,15.64,6.48,161,0.4783,0.2981,0.2236,45.33,66.1,High,Moderate
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute,Assam,Nagaon,26.105018,93.234022,36.5,Clayey,0.963,0.387,6.48,37.39,Eastern Himalayan Region,High,Canal,Kharif,April,6.11,12.11,4.99,159,0.4151,0.3648,0.2201,47.44,58.92,High,Moderate
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute,Assam,Jorhat,26.193034,93.073346,30.6,Alluvial,0.574,0.273,2.43,24.11,Eastern Himalayan Region,High,Canal,Kharif,April,2.98,15.46,3.96,162,0.3827,0.3642,0.2531,42.84,60.08,High,Moderate
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,Assam,Nagaon,25.97049,92.950971,36.9,Clayey,0.81,0.561,5.93,41.41,Eastern Himalayan Region,High,Flood,Kharif,March,7.41,14.75,4.8,152,0.5395,0.2303,0.2303,44.2,62.19,High,Moderate
